recording, word, gold, pm_only, pm_lm, pm_lm_slm
S36S4HCDUW_SE_01,these,0,0,0,0
S36S4HCDUW_SE_01,public,0,0,0,0
S36S4HCDUW_SE_01,systems,0,0,0,0
S36S4HCDUW_SE_01,then,0,0,0,0
S36S4HCDUW_SE_01,behind,0,0,0,0
S36S4HCDUW_SE_01,more,0,0,0,0
S36S4HCDUW_SE_01,benefits,0,0,0,0
S36S4HCDUW_SE_01,for,0,0,0,0
S36S4HCDUW_SE_01,our,0,0,0,0
S36S4HCDUW_SE_01,companies,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S36S4HCDUW_SE_02,we,0,0,0,0
S36S4HCDUW_SE_02,should,0,0,0,0
S36S4HCDUW_SE_02,give,0,0,0,0
S36S4HCDUW_SE_02,the,0,0,0,0
S36S4HCDUW_SE_02,ad,0,0,0,0
S36S4HCDUW_SE_02,in,0,0,0,0
S36S4HCDUW_SE_02,the,0,0,0,0
S36S4HCDUW_SE_02,newspaper,0,0,0,0
S36S4HCDUW_SE_02,or,0,0,0,0
S36S4HCDUW_SE_02,we,0,0,0,0
S36S4HCDUW_SE_02,can,0,0,0,0
S36S4HCDUW_SE_02,also,0,0,0,0
S36S4HCDUW_SE_02,find,0,0,0,0
S36S4HCDUW_SE_02,the,0,0,0,0
S36S4HCDUW_SE_02,sponsorship,0,0,0,0
S36S4HCDUW_SE_02,of,0,0,0,0
S36S4HCDUW_SE_02,our,0,0,0,0
S36S4HCDUW_SE_02,company,0,0,0,0
S36S4HCDUW_SE_02,for,0,0,0,0
S36S4HCDUW_SE_02,our,0,0,0,0
S36S4HCDUW_SE_02,company,0,0,0,0
S36S4HCDUW_SE_02,er,0,0,0,0
S36S4HCDUW_SE_02,we,0,0,0,0
S36S4HCDUW_SE_02,cannot,0,0,0,0
S36S4HCDUW_SE_02,er,0,0,0,0
S36S4HCDUW_SE_02,we,0,0,0,0
S36S4HCDUW_SE_02,should,0,0,0,0
S36S4HCDUW_SE_02,not,0,0,0,0
S36S4HCDUW_SE_02,give,0,0,0,0
S36S4HCDUW_SE_02,the,0,0,0,0
S36S4HCDUW_SE_02,sponsorship,0,0,0,0
S36S4HCDUW_SE_02,to,0,0,0,0
S36S4HCDUW_SE_02,one,0,0,0,0
S36S4HCDUW_SE_02,person,0,0,0,0
S36S4HCDUW_SE_02,but,0,0,0,0
S36S4HCDUW_SE_02,we,0,0,0,0
S36S4HCDUW_SE_02,should,0,0,0,0
S36S4HCDUW_SE_02,give,0,0,0,0
S36S4HCDUW_SE_02,the,0,0,0,0
S36S4HCDUW_SE_02,sponsorship,0,0,0,0
S36S4HCDUW_SE_02,to,0,0,0,0
S36S4HCDUW_SE_02,a,0,0,0,0
S36S4HCDUW_SE_02,company,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S36S4HCDUW_SE_03,the,0,0,0,0
S36S4HCDUW_SE_03,sponsorship,0,0,0,0
S36S4HCDUW_SE_03,program,0,0,0,0
S36S4HCDUW_SE_03,should,0,0,0,0
S36S4HCDUW_SE_03,be,0,0,0,0
S36S4HCDUW_SE_03,raised,0,0,0,0
S36S4HCDUW_SE_03,for,0,0,0,0
S36S4HCDUW_SE_03,two,0,0,0,0
S36S4HCDUW_SE_03,years,0,0,0,0
S36S4HCDUW_SE_03,then,0,0,0,0
S36S4HCDUW_SE_03,began,0,0,0,0
S36S4HCDUW_SE_03,get,0,0,0,0
S36S4HCDUW_SE_03,the,0,0,0,0
S36S4HCDUW_SE_03,sponsorship,0,0,0,0
S36S4HCDUW_SE_03,and,0,0,0,0
S36S4HCDUW_SE_03,we,0,0,0,0
S36S4HCDUW_SE_03,can,0,0,0,0
S36S4HCDUW_SE_03,build,0,0,0,0
S36S4HCDUW_SE_03,our,0,0,0,0
S36S4HCDUW_SE_03,company,0,0,0,0
S36S4HCDUW_SE_03,more,0,0,0,0
S36S4HCDUW_SE_03,than,0,0,0,0
S36S4HCDUW_SE_03,official,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S36S4HCDUW_SE_04,we,0,0,0,0
S36S4HCDUW_SE_04,must,0,0,0,0
S36S4HCDUW_SE_04,be,0,0,0,0
S36S4HCDUW_SE_04,very,0,0,0,0
S36S4HCDUW_SE_04,fast,0,0,0,0
S36S4HCDUW_SE_04,in,0,0,0,0
S36S4HCDUW_SE_04,growth,0,0,0,0
S36S4HCDUW_SE_04,because,0,0,0,0
S36S4HCDUW_SE_04,the,0,0,0,0
S36S4HCDUW_SE_04,sponsorship,0,0,0,0
S36S4HCDUW_SE_04,program,0,0,0,0
S36S4HCDUW_SE_04,will,0,0,0,0
S36S4HCDUW_SE_04,only,0,0,0,0
S36S4HCDUW_SE_04,be,0,0,0,0
S36S4HCDUW_SE_04,available,0,0,0,0
S36S4HCDUW_SE_04,for,0,0,0,0
S36S4HCDUW_SE_04,two,0,0,0,0
S36S4HCDUW_SE_04,years,0,0,0,0
S36S4HCDUW_SE_04,and,0,0,0,0
S36S4HCDUW_SE_04,thus,0,0,0,0
S36S4HCDUW_SE_04,we,0,0,0,0
S36S4HCDUW_SE_04,must,0,0,0,0
S36S4HCDUW_SE_04,increase,0,0,0,0
S36S4HCDUW_SE_04,growth,0,0,0,0
S36S4HCDUW_SE_04,otherwise,0,0,0,0
S36S4HCDUW_SE_04,we,0,0,0,0
S36S4HCDUW_SE_04,will,0,0,0,0
S36S4HCDUW_SE_04,be,0,0,0,0
S36S4HCDUW_SE_04,there,0,0,0,0
S36S4HCDUW_SE_04,will,0,0,0,0
S36S4HCDUW_SE_04,be,0,0,0,0
S36S4HCDUW_SE_04,problems,0,0,0,0
S36S4HCDUW_SE_04,in,0,0,0,0
S36S4HCDUW_SE_04,sponsorship,0,0,0,0
S36S4HCDUW_SE_04,program,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S36S4HCDUW_SE_05,cause,0,0,0,0
S36S4HCDUW_SE_05,if,0,0,0,0
S36S4HCDUW_SE_05,we,0,0,0,0
S36S4HCDUW_SE_05,get,0,0,0,0
S36S4HCDUW_SE_05,sponsorship,0,0,0,0
S36S4HCDUW_SE_05,of,0,0,0,0
S36S4HCDUW_SE_05,their,0,0,0,0
S36S4HCDUW_SE_05,organization,0,0,0,0
S36S4HCDUW_SE_05,for,0,0,0,0
S36S4HCDUW_SE_05,two,0,0,0,0
S36S4HCDUW_SE_05,years,0,0,0,0
S36S4HCDUW_SE_05,and,0,0,0,0
S36S4HCDUW_SE_05,we,0,0,0,0
S36S4HCDUW_SE_05,will,0,0,0,0
S36S4HCDUW_SE_05,work,0,0,0,0
S36S4HCDUW_SE_05,hard,0,0,0,0
S36S4HCDUW_SE_05,then,0,0,0,0
S36S4HCDUW_SE_05,if,0,0,0,0
S36S4HCDUW_SE_05,our,0,0,0,0
S36S4HCDUW_SE_05,growth,0,0,0,0
S36S4HCDUW_SE_05,must,0,0,0,0
S36S4HCDUW_SE_05,then,0,0,0,0
S36S4HCDUW_SE_05,our,0,0,0,0
S36S4HCDUW_SE_05,growth,0,0,0,0
S36S4HCDUW_SE_05,will,0,0,0,0
S36S4HCDUW_SE_05,be,0,0,0,0
S36S4HCDUW_SE_05,fine,0,0,0,0
S36S4HCDUW_SE_05,and,0,0,0,0
S36S4HCDUW_SE_05,we,0,0,0,0
S36S4HCDUW_SE_05,will,0,0,0,0
S36S4HCDUW_SE_05,be,0,0,0,0
S36S4HCDUW_SE_05,the,0,0,0,0
S36S4HCDUW_SE_05,successful,0,0,0,0
S36S4HCDUW_SE_05,company,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SC_01,recently,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,have,0,0,0,0
S37N46JJKH_SC_01,received,0,0,0,0
S37N46JJKH_SC_01,an,0,0,0,0
S37N46JJKH_SC_01,e,0,0,0,0
S37N46JJKH_SC_01,mail,0,0,0,0
S37N46JJKH_SC_01,from,0,0,0,0
S37N46JJKH_SC_01,a,0,0,0,0
S37N46JJKH_SC_01,er,0,0,0,0
S37N46JJKH_SC_01,from,0,0,0,0
S37N46JJKH_SC_01,a,0,0,0,0
S37N46JJKH_SC_01,rich,0,0,0,0
S37N46JJKH_SC_01,company,0,0,0,0
S37N46JJKH_SC_01,that,0,0,0,0
S37N46JJKH_SC_01,was,0,0,0,0
S37N46JJKH_SC_01,a,0,0,0,0
S37N46JJKH_SC_01,construction,0,0,0,0
S37N46JJKH_SC_01,company,0,0,0,0
S37N46JJKH_SC_01,he,0,0,0,0
S37N46JJKH_SC_01,had,0,0,0,0
S37N46JJKH_SC_01,me,0,0,0,0
S37N46JJKH_SC_01,i'm,0,0,0,0
S37N46JJKH_SC_01,so,0,0,0,0
S37N46JJKH_SC_01,sorry,0,0,0,0
S37N46JJKH_SC_01,they,0,0,0,0
S37N46JJKH_SC_01,had,0,0,0,0
S37N46JJKH_SC_01,e,0,0,0,0
S37N46JJKH_SC_01,mailed,0,0,0,0
S37N46JJKH_SC_01,me,0,0,0,0
S37N46JJKH_SC_01,about,0,0,0,0
S37N46JJKH_SC_01,a,0,0,0,0
S37N46JJKH_SC_01,construction,0,0,0,0
S37N46JJKH_SC_01,company,0,0,0,0
S37N46JJKH_SC_01,package,0,0,0,0
S37N46JJKH_SC_01,and,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,was,0,0,0,0
S37N46JJKH_SC_01,very,0,0,0,0
S37N46JJKH_SC_01,interested,0,0,0,0
S37N46JJKH_SC_01,to,0,0,0,0
S37N46JJKH_SC_01,do,0,0,0,0
S37N46JJKH_SC_01,this,0,0,0,0
S37N46JJKH_SC_01,work,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,er,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,have,0,0,0,0
S37N46JJKH_SC_01,think,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,had,0,0,0,0
S37N46JJKH_SC_01,think,0,0,0,0
S37N46JJKH_SC_01,about,0,0,0,0
S37N46JJKH_SC_01,that,0,0,0,0
S37N46JJKH_SC_01,job,0,0,0,0
S37N46JJKH_SC_01,that,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,can,0,0,0,0
S37N46JJKH_SC_01,do,0,0,0,0
S37N46JJKH_SC_01,it,0,0,0,0
S37N46JJKH_SC_01,well,0,0,0,0
S37N46JJKH_SC_01,or,0,0,0,0
S37N46JJKH_SC_01,not,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,think,0,0,0,0
S37N46JJKH_SC_01,er,0,0,0,0
S37N46JJKH_SC_01,most,0,0,0,0
S37N46JJKH_SC_01,of,0,0,0,0
S37N46JJKH_SC_01,two,0,0,0,0
S37N46JJKH_SC_01,to,0,0,0,0
S37N46JJKH_SC_01,three,0,0,0,0
S37N46JJKH_SC_01,hours,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,decided,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,want,0,0,0,0
S37N46JJKH_SC_01,to,0,0,0,0
S37N46JJKH_SC_01,be,0,0,0,0
S37N46JJKH_SC_01,a,0,0,0,0
S37N46JJKH_SC_01,great,0,0,0,0
S37N46JJKH_SC_01,er,0,0,0,0
S37N46JJKH_SC_01,great,0,0,0,0
S37N46JJKH_SC_01,person,0,0,0,0
S37N46JJKH_SC_01,in,0,0,0,0
S37N46JJKH_SC_01,my,0,0,0,0
S37N46JJKH_SC_01,life,0,0,0,0
S37N46JJKH_SC_01,and,0,0,0,0
S37N46JJKH_SC_01,have,0,0,0,0
S37N46JJKH_SC_01,and,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,want,0,0,0,0
S37N46JJKH_SC_01,my,0,0,0,0
S37N46JJKH_SC_01,self,0,0,0,0
S37N46JJKH_SC_01,respect,0,0,0,0
S37N46JJKH_SC_01,too,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,decided,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,will,0,0,0,0
S37N46JJKH_SC_01,do,0,0,0,0
S37N46JJKH_SC_01,this,0,0,0,0
S37N46JJKH_SC_01,job,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,then,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,reply,0,0,0,0
S37N46JJKH_SC_01,them,0,0,0,0
S37N46JJKH_SC_01,that,0,0,0,0
S37N46JJKH_SC_01,i,0,0,0,0
S37N46JJKH_SC_01,will,0,0,0,0
S37N46JJKH_SC_01,er,0,0,0,0
S37N46JJKH_SC_01,do,0,0,0,0
S37N46JJKH_SC_01,this,0,0,0,0
S37N46JJKH_SC_01,job,0,0,1,0
S37N46JJKH_SC_01,thank,0,0,0,0
S37N46JJKH_SC_01,you,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SD_01,hello,0,0,0,0
S37N46JJKH_SD_01,i'm,0,0,0,0
S37N46JJKH_SD_01,giving,0,0,0,0
S37N46JJKH_SD_01,the,0,0,0,0
S37N46JJKH_SD_01,information,0,0,0,0
S37N46JJKH_SD_01,about,0,0,0,0
S37N46JJKH_SD_01,aba,0,0,0,0
S37N46JJKH_SD_01,communication,0,0,0,0
S37N46JJKH_SD_01,sales,1,0,0,0
S37N46JJKH_SD_01,in,0,0,0,0
S37N46JJKH_SD_01,nineteen,0,0,0,0
S37N46JJKH_SD_01,fifty,0,0,0,0
S37N46JJKH_SD_01,five,0,0,0,0
S37N46JJKH_SD_01,the,0,0,0,0
S37N46JJKH_SD_01,broadband,0,0,0,0
S37N46JJKH_SD_01,routes,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,zero,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,phones,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,sixty,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,fax,0,0,0,0
S37N46JJKH_SD_01,machines,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,eighty,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,in,0,0,0,0
S37N46JJKH_SD_01,two,0,0,0,0
S37N46JJKH_SD_01,thousand,0,0,0,0
S37N46JJKH_SD_01,er,0,0,0,0
S37N46JJKH_SD_01,the,0,0,0,0
S37N46JJKH_SD_01,broadband,0,0,0,0
S37N46JJKH_SD_01,routes,0,0,0,0
S37N46JJKH_SD_01,given,0,0,0,0
S37N46JJKH_SD_01,up,0,0,0,0
S37N46JJKH_SD_01,to,0,0,0,0
S37N46JJKH_SD_01,twenty,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,phones,0,0,0,0
S37N46JJKH_SD_01,lines,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,the,0,0,0,0
S37N46JJKH_SD_01,same,0,0,0,0
S37N46JJKH_SD_01,sixty,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,er,0,0,0,0
S37N46JJKH_SD_01,fax,0,0,0,0
S37N46JJKH_SD_01,machines,0,0,0,0
S37N46JJKH_SD_01,grow,0,0,0,0
S37N46JJKH_SD_01,up,0,0,0,0
S37N46JJKH_SD_01,little,0,0,0,0
S37N46JJKH_SD_01,bit,0,0,0,0
S37N46JJKH_SD_01,sixty,0,0,0,0
S37N46JJKH_SD_01,five,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,in,0,0,0,0
S37N46JJKH_SD_01,two,0,0,0,0
S37N46JJKH_SD_01,thousand,0,0,0,0
S37N46JJKH_SD_01,five,0,0,0,0
S37N46JJKH_SD_01,there,0,0,0,0
S37N46JJKH_SD_01,was,0,0,0,0
S37N46JJKH_SD_01,a,0,0,0,0
S37N46JJKH_SD_01,big,0,0,0,0
S37N46JJKH_SD_01,change,0,0,0,0
S37N46JJKH_SD_01,the,0,0,0,0
S37N46JJKH_SD_01,broadband,0,0,0,0
S37N46JJKH_SD_01,routes,0,0,0,0
S37N46JJKH_SD_01,given,0,0,0,0
S37N46JJKH_SD_01,up,0,0,0,0
S37N46JJKH_SD_01,to,0,0,0,0
S37N46JJKH_SD_01,hundred,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,phone,0,0,0,0
S37N46JJKH_SD_01,lines,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,sixty,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,er,0,0,0,0
S37N46JJKH_SD_01,fax,0,0,0,0
S37N46JJKH_SD_01,machines,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,twenty,0,0,0,0
S37N46JJKH_SD_01,five,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,in,0,0,0,0
S37N46JJKH_SD_01,two,0,0,0,0
S37N46JJKH_SD_01,thousand,0,0,0,0
S37N46JJKH_SD_01,ten,0,0,0,0
S37N46JJKH_SD_01,there,0,0,0,0
S37N46JJKH_SD_01,was,0,0,0,0
S37N46JJKH_SD_01,a,0,0,0,0
S37N46JJKH_SD_01,big,0,0,0,0
S37N46JJKH_SD_01,change,0,0,0,0
S37N46JJKH_SD_01,broadband,0,0,0,0
S37N46JJKH_SD_01,routes,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,one,0,0,0,0
S37N46JJKH_SD_01,forty,0,0,0,0
S37N46JJKH_SD_01,five,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,and,0,0,0,0
S37N46JJKH_SD_01,phones,0,0,0,0
S37N46JJKH_SD_01,are,0,0,0,0
S37N46JJKH_SD_01,sixty,0,0,0,0
S37N46JJKH_SD_01,percent,0,0,0,0
S37N46JJKH_SD_01,and,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SE_01,er,0,0,0,0
S37N46JJKH_SE_01,location,0,0,0,0
S37N46JJKH_SE_01,should,0,0,0,0
S37N46JJKH_SE_01,be,0,0,0,0
S37N46JJKH_SE_01,nice,0,0,0,0
S37N46JJKH_SE_01,whether,0,0,0,0
S37N46JJKH_SE_01,we,0,0,0,0
S37N46JJKH_SE_01,can,0,0,0,0
S37N46JJKH_SE_01,storage,0,0,0,0
S37N46JJKH_SE_01,a,0,0,0,0
S37N46JJKH_SE_01,food,0,0,0,0
S37N46JJKH_SE_01,or,0,0,0,0
S37N46JJKH_SE_01,something,0,0,0,0
S37N46JJKH_SE_01,else,0,0,0,0
S37N46JJKH_SE_01,the,0,0,0,0
S37N46JJKH_SE_01,place,0,0,0,0
S37N46JJKH_SE_01,and,0,0,0,0
S37N46JJKH_SE_01,the,0,0,0,0
S37N46JJKH_SE_01,location,0,0,0,0
S37N46JJKH_SE_01,should,0,0,0,0
S37N46JJKH_SE_01,be,0,0,0,0
S37N46JJKH_SE_01,near,0,0,0,0
S37N46JJKH_SE_01,from,0,0,0,0
S37N46JJKH_SE_01,the,0,0,0,0
S37N46JJKH_SE_01,factory,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SE_02,in,0,0,0,0
S37N46JJKH_SE_02,the,0,0,0,0
S37N46JJKH_SE_02,security,0,0,0,0
S37N46JJKH_SE_02,arrangements,0,0,0,0
S37N46JJKH_SE_02,we,0,0,0,0
S37N46JJKH_SE_02,have,0,0,0,0
S37N46JJKH_SE_02,to,0,0,0,0
S37N46JJKH_SE_02,want,0,0,0,0
S37N46JJKH_SE_02,watchman,0,0,0,0
S37N46JJKH_SE_02,they,0,0,0,0
S37N46JJKH_SE_02,can,0,0,0,0
S37N46JJKH_SE_02,they,0,0,0,0
S37N46JJKH_SE_02,can,0,0,0,0
S37N46JJKH_SE_02,protect,0,0,0,0
S37N46JJKH_SE_02,our,0,0,0,0
S37N46JJKH_SE_02,building,0,0,0,0
S37N46JJKH_SE_02,and,0,0,0,0
S37N46JJKH_SE_02,security,0,0,0,0
S37N46JJKH_SE_02,cab,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SE_03,it,0,0,0,0
S37N46JJKH_SE_03,is,0,0,0,0
S37N46JJKH_SE_03,better,0,0,0,0
S37N46JJKH_SE_03,than,0,0,0,0
S37N46JJKH_SE_03,buying,0,0,0,0
S37N46JJKH_SE_03,or,0,0,0,0
S37N46JJKH_SE_03,renting,0,0,0,0
S37N46JJKH_SE_03,because,0,0,0,0
S37N46JJKH_SE_03,we,0,0,0,0
S37N46JJKH_SE_03,are,0,0,0,0
S37N46JJKH_SE_03,er,0,0,0,0
S37N46JJKH_SE_03,er,0,0,0,0
S37N46JJKH_SE_03,because,0,0,0,0
S37N46JJKH_SE_03,we,0,0,0,0
S37N46JJKH_SE_03,want,0,0,0,0
S37N46JJKH_SE_03,too,0,0,0,0
S37N46JJKH_SE_03,little,0,0,0,0
S37N46JJKH_SE_03,time,0,0,0,0
S37N46JJKH_SE_03,for,0,0,0,0
S37N46JJKH_SE_03,storage,0,0,0,0
S37N46JJKH_SE_03,so,0,0,0,0
S37N46JJKH_SE_03,hm,0,0,0,0
S37N46JJKH_SE_03,it,0,0,0,0
S37N46JJKH_SE_03,is,0,0,0,0
S37N46JJKH_SE_03,nice,0,0,0,0
S37N46JJKH_SE_03,to,0,0,0,0
S37N46JJKH_SE_03,renting,0,0,0,0
S37N46JJKH_SE_03,it,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SE_04,it,0,0,0,0
S37N46JJKH_SE_04,is,0,0,0,0
S37N46JJKH_SE_04,great,0,0,0,0
S37N46JJKH_SE_04,news,0,0,0,0
S37N46JJKH_SE_04,that,0,0,0,0
S37N46JJKH_SE_04,way,0,0,0,0
S37N46JJKH_SE_04,it,0,0,0,0
S37N46JJKH_SE_04,is,0,0,0,0
S37N46JJKH_SE_04,a,0,0,0,0
S37N46JJKH_SE_04,great,0,0,0,0
S37N46JJKH_SE_04,thing,1,0,0,0
S37N46JJKH_SE_04,we,0,0,0,0
S37N46JJKH_SE_04,have,0,0,0,0
S37N46JJKH_SE_04,loading,0,0,0,0
S37N46JJKH_SE_04,equipment,0,0,0,0
S37N46JJKH_SE_04,because,0,0,0,0
S37N46JJKH_SE_04,some,0,0,0,0
S37N46JJKH_SE_04,luggage,0,0,0,0
S37N46JJKH_SE_04,are,0,0,0,0
S37N46JJKH_SE_04,so,0,0,0,0
S37N46JJKH_SE_04,heavy,0,0,0,0
S37N46JJKH_SE_04,to,0,0,0,0
S37N46JJKH_SE_04,lift,0,0,0,0
S37N46JJKH_SE_04,it,1,0,0,0
S37N46JJKH_SE_04,by,0,0,0,0
S37N46JJKH_SE_04,loading,0,0,0,0
S37N46JJKH_SE_04,system,0,0,0,0
S37N46JJKH_SE_04,we,0,0,0,0
S37N46JJKH_SE_04,can,0,0,0,0
S37N46JJKH_SE_04,ea,0,0,0,0
S37N46JJKH_SE_04,y,0,0,0,0
S37N46JJKH_SE_04,er,0,0,0,0
S37N46JJKH_SE_04,load,0,0,0,0
S37N46JJKH_SE_04,our,0,0,0,0
S37N46JJKH_SE_04,er,0,0,0,0
S37N46JJKH_SE_04,our,0,0,0,0
S37N46JJKH_SE_04,thing,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S37N46JJKH_SE_05,there,0,0,0,0
S37N46JJKH_SE_05,should,0,0,0,0
S37N46JJKH_SE_05,be,0,0,0,0
S37N46JJKH_SE_05,er,0,0,0,0
S37N46JJKH_SE_05,there,0,0,0,0
S37N46JJKH_SE_05,should,0,0,0,0
S37N46JJKH_SE_05,be,0,0,0,0
S37N46JJKH_SE_05,er,0,0,0,0
S37N46JJKH_SE_05,flood,0,0,0,0
S37N46JJKH_SE_05,insurance,0,0,0,0
S37N46JJKH_SE_05,and,0,0,0,0
S37N46JJKH_SE_05,climate,0,0,0,0
S37N46JJKH_SE_05,insurance,0,0,0,0
S37N46JJKH_SE_05,er,0,0,0,0
S37N46JJKH_SE_05,when,0,0,0,0
S37N46JJKH_SE_05,whatever,0,0,0,0
S37N46JJKH_SE_05,happened,0,0,0,0
S37N46JJKH_SE_05,to,0,0,0,0
S37N46JJKH_SE_05,a,0,0,0,0
S37N46JJKH_SE_05,building,0,0,0,0
S37N46JJKH_SE_05,the,0,0,0,0
S37N46JJKH_SE_05,insurance,0,0,0,0
S37N46JJKH_SE_05,should,0,0,0,0
S37N46JJKH_SE_05,be,0,0,0,0
S37N46JJKH_SE_05,with,0,0,0,0
S37N46JJKH_SE_05,us,0,0,0,0
S37N46JJKH_SE_05,because,0,0,0,0
S37N46JJKH_SE_05,by,0,0,0,0
S37N46JJKH_SE_05,this,0,0,0,0
S37N46JJKH_SE_05,we,0,0,0,0
S37N46JJKH_SE_05,can,0,0,0,0
S37N46JJKH_SE_05,ea,0,0,0,0
S37N46JJKH_SE_05,y-,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S3KS68D5GG_SC_01,the,0,0,0,0
S3KS68D5GG_SC_01,name,0,0,0,0
S3KS68D5GG_SC_01,of,0,0,0,0
S3KS68D5GG_SC_01,the,0,0,0,0
S3KS68D5GG_SC_01,company,0,0,0,0
S3KS68D5GG_SC_01,in,0,0,0,0
S3KS68D5GG_SC_01,my,0,0,0,0
S3KS68D5GG_SC_01,area,0,0,0,0
S3KS68D5GG_SC_01,is,0,0,0,0
S3KS68D5GG_SC_01,infinity,1,0,0,0
S3KS68D5GG_SC_01,it,0,0,0,0
S3KS68D5GG_SC_01,offers,0,0,0,0
S3KS68D5GG_SC_01,a,0,0,0,0
S3KS68D5GG_SC_01,wide,0,0,0,0
S3KS68D5GG_SC_01,scope,0,0,0,0
S3KS68D5GG_SC_01,in,0,0,0,0
S3KS68D5GG_SC_01,different,0,0,0,0
S3KS68D5GG_SC_01,shops,0,0,0,0
S3KS68D5GG_SC_01,like,0,0,0,0
S3KS68D5GG_SC_01,teaching,0,0,0,0
S3KS68D5GG_SC_01,consumer,0,0,0,0
S3KS68D5GG_SC_01,services,0,0,0,0
S3KS68D5GG_SC_01,entrepreneurship,0,0,0,0
S3KS68D5GG_SC_01,in,0,0,0,0
S3KS68D5GG_SC_01,the,0,0,0,0
S3KS68D5GG_SC_01,field,0,0,0,0
S3KS68D5GG_SC_01,of,0,0,0,0
S3KS68D5GG_SC_01,housekeeping,0,0,0,0
S3KS68D5GG_SC_01,management,0,0,0,0
S3KS68D5GG_SC_01,business,0,0,0,0
